r,g,b,image_id,subject_name,hex,UnifiedQualityScore.scalar,BackgroundUniformity.scalar,IlluminationUniformity.scalar,LuminanceMean.scalar,LuminanceVariance.scalar,UnderExposurePrevention.scalar,OverExposurePrevention.scalar,DynamicRange.scalar,Sharpness.scalar,NoCompressionArtifacts.scalar,NaturalColour.scalar,SingleFacePresent.scalar,EyesOpen.scalar,MouthClosed.scalar,EyesVisible.scalar,MouthOcclusionPrevention.scalar,FaceOcclusionPrevention.scalar,InterEyeDistance.scalar,HeadSize.scalar,LeftwardCropOfFace.scalar,RightwardCropOfFace.scalar,MarginAboveTheFace.scalar,MarginBelowTheFace.scalar,HeadPoseYawFrontal.scalar,HeadPosePitchFrontal.scalar,HeadPoseRollFrontal.scalar,ExpressionNeutrality.scalar,NoHeadCoverings.scalar,magface,lum,hue,lum_std,hue_std,red,green,blue,red_std,green_std,blue_std,age,gender,race,emotion,skintone
18.925.143.534,15.760.351.175,14.824.947.864,112_07.jpg,112,#bd9e94,36,82,66,97,100,100,100,87,94,100,100,100,99,96,98,100,96,55,4,100,100,100,73,55,91,97,71,100,28.611.994.136.426.100,7.171.198.889.550.710,4.643.916.655.526.580,0.3969919238064606,7.694.227.552.643.370,0.7757489777644062,0.6785900891087397,0.62848603049786,0.0054237658547517,0.0131571860649767,0.009851497630091,30.0,f,white,sad,1
19.080.265.523,15.942.144.608,1.493.408.701,112_09.jpg,112,#bf9f95,36,85,67,97,100,100,100,87,96,100,100,100,98,96,99,100,97,54,5,100,100,100,46,61,91,94,64,100,2.766.006.137.182.990,7.340.610.423.574.190,4.692.776.701.466.800,0.2919792926651471,8.410.626.934.250.070,0.7935231855845133,0.6866049859095915,0.6312487628061283,0.0081852113661262,0.0032457189242026,0.0185678887634745,26.0,m,white,neutral,1
17.313.340.696,14.068.522.932,13.832.436.203,068_07.jpg,68,#ad8d8a,48,92,58,88,97,100,100,83,98,100,100,100,99,96,98,100,94,62,4,100,100,99,92,49,100,99,92,100,2.821.430.046.789.390,6.448.792.196.495.620,26.404.148.426.059.500,15.201.280.329.316.000,8.047.065.216.299.040,0.7222888502611069,0.5819802806732101,0.5670758241063695,0.0112929767980044,0.0118510860950167,0.0258342285846545,31.0,m,white,sad,1
17.294.013.002,14.100.841.167,13.831.252.745,068_09.jpg,68,#ad8d8a,79,92,0,84,98,100,100,85,99,100,100,100,100,96,100,100,94,59,5,100,100,99,84,68,100,98,89,100,29.381.657.992.483.500,6.433.448.703.232.110,31.433.184.300.962.300,0.6288838745000582,6.727.716.517.362.140,0.7002303440283644,0.58320427706972,0.5646224501239678,0.0271655651799642,0.0156282147741737,0.0159482709036538,24.0,m,white,sad,1
16.098.094.408,12.956.261.438,12.600.990.559,068_03.jpg,68,#a1827e,90,87,84,70,83,100,100,81,100,100,100,100,100,96,100,100,99,58,4,100,100,93,99,100,100,100,99,100,31.363.049.081.165.500,60.044.381.725.551.900,2.753.680.404.781.750,5.657.128.081.960.480,6.501.949.629.415.000,0.6820397079775828,0.52265266738579,0.519084139579512,0.0447524452731554,0.0534104298108857,0.0521153860233333,23.0,m,white,neutral,1
16.396.338.738,13.123.557.706,12.800.698.865,068_08.jpg,68,#a48380,93,89,78,73,86,100,100,82,100,100,100,100,100,96,100,100,99,58,4,100,100,98,91,99,100,100,98,100,31.505.895.047.898.900,614.648.128.374.412,286.838.683.442.492,4.337.185.180.443.110,472.661.570.456.953,0.6850431295325898,0.5300017837045533,0.5318992036735931,0.0499871215060178,0.0362853176054145,0.0466859075564468,23.0,m,white,neutral,1
16.923.048.734,1.369.078.721,13.458.154.761,068_04.jpg,68,#a98987,77,90,0,80,97,100,100,84,100,100,100,100,100,96,100,100,95,58,5,100,100,94,97,71,100,99,92,100,29.568.913.351.087.800,6.215.946.318.858.240,25.363.202.164.304.000,243.341.435.112.449,6.422.316.949.847.490,0.6894048120781084,0.5564540756226666,0.53464535681675,0.0283192535908865,0.0295998793040964,0.039071812602989,25.0,m,white,neutral,1
17.236.392.832,14.116.391.032,13.866.542.606,068_02.jpg,68,#ac8d8b,55,91,35,88,98,100,100,84,99,100,100,100,100,96,99,100,95,62,4,100,100,96,98,55,100,100,97,100,2.777.280.844.750.810,6.319.488.593.548.590,2.763.855.187.132.540,15.711.536.656.714.800,1.017.350.473.805.660,0.6960811527540208,0.5785374032069268,0.5688888010843672,0.0377649257137007,0.0190381215976722,0.0304774241531067,29.0,m,white,sad,1
17.571.042.697,14.182.735.152,13.091.245.281,128_08.jpg,128,#b08e83,83,91,90,82,92,100,100,83,99,100,100,100,100,88,100,100,99,51,7,100,100,97,47,100,100,100,36,100,3.302.993.140.218.510,6.465.415.025.902.780,4.363.726.523.617.250,5.643.002.359.480.400,1.834.666.156.506.700,0.7133563512144007,0.5755126886564009,0.5327776066732712,0.0603311589797756,0.0736176284588102,0.07810353483132,23.0,m,white,neutral,1
18.579.235.759,15.124.811.434,14.148.592.727,128_07.jpg,128,#ba978d,36,92,37,92,100,100,100,85,100,100,100,100,100,89,99,100,95,49,5,100,100,99,66,59,99,96,52,100,28.418.412.089.979.400,6.826.761.752.175.570,4.047.420.791.871.390,33.488.270.829.401.400,19.251.068.389.919.700,0.7525327983186354,0.6254929922816667,0.5845571132090331,0.0344857887185116,0.0347823786318131,0.0300388598397594,26.0,m,white,fear,1
17.998.139.097,14.395.238.796,13.484.038.043,128_02.jpg,128,#b49087,44,91,66,87,98,100,100,84,100,100,100,100,100,97,99,100,95,49,5,100,100,98,79,65,96,96,98,100,28.182.691.342.505.700,6.572.085.441.963.460,3.942.408.370.064.600,2.972.876.791.552.270,49.571.985.955.009.600,0.7405173849178052,0.592341783024808,0.5595824542028082,0.046668360246192,0.0333657443829571,0.0363947213051132,24.0,m,white,fear,1
17.188.034.351,13.809.786.124,12.820.998.994,128_03.jpg,128,#ac8a80,86,89,84,76,86,100,100,82,100,100,100,100,100,97,100,100,99,50,6,100,100,95,83,100,99,100,99,100,3.253.298.103.983.260,620.582.903.143.559,3.957.388.493.413.790,3.013.157.942.553.250,4.408.349.412.233.040,0.7240942983129411,0.5652884427892709,0.5153831667668519,0.0407556435325524,0.0492816460065095,0.0289375086430506,21.0,m,white,neutral,1
17.873.428.476,14.700.399.117,12.793.287.576,134_02.jpg,134,#b39380,32,89,66,89,100,100,100,86,99,100,100,100,100,96,97,100,95,60,3,100,100,98,99,53,100,100,86,100,2.755.600.976.083.020,6.666.874.331.687.990,56.463.802.906.677.100,3.616.048.325.387.100,10.701.257.899.766.900,0.7440017523963196,0.6086301029145306,0.5282144161761119,0.0305693516723473,0.0307375438640881,0.0370849819021266,30.0,f,white,sad,2
17.818.696.232,14.571.083.866,12.633.015.135,134_09.jpg,134,#b2927e,41,88,87,87,100,100,100,86,100,100,100,100,100,80,100,100,96,56,4,100,100,99,80,59,99,100,16,100,29.086.650.329.734.600,6.562.935.001.228.760,5.677.754.388.646.980,4.743.453.302.754.360,4.628.245.196.538.020,0.7297302941708561,0.5960833957835904,0.5100844649149038,0.0447890507726066,0.0504106570625382,0.0550216680741471,28.0,f,white,happy,2
17.238.700.906,1.422.336.446,12.526.586.103,134_08.jpg,134,#ac8e7d,87,88,90,82,97,100,100,85,100,100,100,100,100,77,100,100,100,56,5,100,100,99,78,100,100,100,11,100,2.870.389.573.431.290,6.360.056.544.858.500,5.688.219.880.589.860,497.479.345.069.771,22.117.580.007.921.700,0.7061602629076376,0.576319238409004,0.4970399316465838,0.0644281312693516,0.0546161564207349,0.0523941775408069,26.0,f,white,happy,2
17.993.068.689,14.669.134.701,12.795.025.275,134_07.jpg,134,#b49380,31,89,85,90,100,100,100,87,100,100,100,100,100,81,97,100,95,57,4,100,100,100,90,56,100,100,16,100,2.752.165.476.523.250,6.646.020.314.266.890,5.500.934.202.669.130,0.7675550457219775,9.287.130.587.086.380,0.7392373807385247,0.5942896570176217,0.5128694886383744,0.0186645655514733,0.0210316987447754,0.0313267934919298,29.0,f,white,sad,2
1.824.317.329,15.122.397.034,13.182.327.411,134_04.jpg,134,#b69784,35,89,83,91,100,100,100,86,99,100,100,100,100,96,99,100,97,59,5,100,100,95,97,57,100,100,96,100,2.812.655.429.502.420,6.698.972.844.119.460,5.704.841.049.677.980,4.600.620.231.374.700,313.172.137.355.664,0.732464145190582,0.6174297883964259,0.5432518094976709,0.0567662635527227,0.0496929260948668,0.0564984496253815,29.0,f,white,neutral,2
17.287.494.247,14.291.000.406,12.502.777.853,134_03.jpg,134,#ad8f7d,77,85,84,82,96,100,100,85,99,100,100,100,100,96,100,100,100,56,5,100,100,92,96,100,100,100,99,100,293.589.451.633.246,632.427.472.959.001,5.717.912.054.498.430,5.807.269.873.019.180,24.899.568.909.856.300,0.7038269377778957,0.5833938602587044,0.4926010585358796,0.0569248336314167,0.0549075177126237,0.0577199867721942,27.0,f,middle eastern,sad,2
17.661.374.008,13.730.441.468,12.812.239.583,120_07.jpg,120,#b18980,74,92,89,89,98,100,100,85,100,100,100,100,100,77,99,100,97,64,5,100,100,100,57,68,93,98,18,100,3.110.786.391.600.880,6.453.049.701.385.800,4.253.516.412.658.980,33.180.174.349.222.600,2.677.239.262.455.550,0.74092838174843,0.5905794852433133,0.5343283048161276,0.0384221798805058,0.0299802142422141,0.051324221668976,31.0,m,white,happy,1
18.222.001.295,14.736.126.057,13.570.217.242,120_04.jpg,120,#b69388,64,93,83,93,99,100,100,86,99,100,100,100,100,96,99,100,99,64,4,100,100,99,87,67,93,95,82,100,297.060.379.241.558,6.524.203.210.604.110,42.886.912.895.618.400,22.135.914.521.381.900,2.556.771.340.095.950,0.7431434195252251,0.5959886570983589,0.5481562897289461,0.0358271559547197,0.0296509686678942,0.0218474865160836,25.0,f,white,fear,1
18.297.569.837,14.766.688.196,1.362.561.225,120_02.jpg,120,#b79488,59,91,77,93,98,100,100,86,100,100,100,100,100,96,96,100,97,65,3,100,100,99,98,61,97,98,92,100,29.998.064.604.574.200,6.575.885.616.519.280,4.511.974.858.514.390,2.879.403.567.341.030,2.663.359.522.877.620,0.7444560894469565,0.5975111466461097,0.5451850085232274,0.0209943981717435,0.0288185301667249,0.0247435962833725,30.0,f,white,fear,1
17.449.281.039,13.977.529.508,12.972.939.723,120_03.jpg,120,#ae8c82,85,87,93,84,93,100,100,84,100,100,100,100,100,95,100,100,100,69,4,100,100,98,91,100,98,100,97,100,3.082.247.185.657.920,6.433.806.400.413.120,3.911.962.290.396.130,1.691.312.726.542.160,30.651.171.149.480.500,0.7299537033257824,0.5750475478766116,0.5407820991121544,0.0336913672353099,0.0246428043434165,0.037183290373287,31.0,f,white,neutral,1
17.243.684.841,13.305.567.026,12.631.885.499,120_08.jpg,120,#ac857e,95,83,93,83,96,100,100,85,99,100,100,100,100,80,100,100,100,67,5,100,100,99,79,100,97,100,15,100,3.083.198.428.196.250,6.575.811.516.530.520,35.030.741.264.713.600,5.908.373.794.839.850,4.167.452.090.980.290,0.7356284763047318,0.5842979461832282,0.534673126071223,0.0427461313981531,0.0697527698427561,0.0378219442006155,32.0,f,white,happy,1
19.320.619.853,16.839.422.336,16.164.810.758,132_04.jpg,132,#c1a8a2,37,91,54,97,99,100,100,86,99,100,100,100,95,96,98,100,98,67,6,100,100,94,87,50,100,100,96,100,2.748.948.517.879.990,7.123.375.570.134.860,4.355.709.513.722.590,2.811.348.904.524.470,26.341.914.515.157.000,0.7696010941135554,0.6598582784859821,0.6362986186990347,0.0408529121146384,0.0341050049634114,0.0409354151898194,23.0,m,white,fear,1
18.567.876.033,15.845.958.773,15.204.497.241,132_07.jpg,132,#ba9e98,58,91,41,96,100,100,100,87,100,100,100,100,98,87,98,100,97,61,4,100,100,99,89,54,100,100,28,100,29.749.792.664.884.600,7.072.988.076.852.530,3.885.736.196.726.020,3.533.815.984.537.040,1.083.994.159.605.130,0.7656067639597055,0.6598381742096499,0.6218605116449455,0.0283843115125476,0.0374215216549054,0.0400726602044924,32.0,m,white,fear,1
18.010.498.095,15.301.693.241,1.464.080.429,132_03.jpg,132,#b49992,83,89,93,90,98,100,100,85,100,100,100,100,100,96,100,100,100,55,6,100,100,87,89,100,100,100,99,100,28.871.016.770.505.700,6.709.530.644.078.230,4.173.477.584.358.260,6.264.471.231.842.970,277.695.151.402.182,0.7151866343134401,0.6249603187001562,0.584851874688249,0.0729947885401236,0.0598743474588071,0.0625388304847902,24.0,m,white,fear,1
18.020.532.204,15.350.323.974,14.723.902.088,132_08.jpg,132,#b49a93,84,90,88,91,99,100,100,86,99,100,100,100,99,85,100,100,100,54,5,100,100,98,81,100,100,100,30,100,2.937.326.287.707.380,6.767.427.677.324.520,4.184.624.327.982.950,4.748.372.171.459.310,40.079.791.620.991.900,0.7338080332600406,0.6237857922417678,0.5983340377533294,0.0543212842617611,0.0497880732199744,0.0329526596662956,26.0,m,white,neutral,1
18.408.803.135,15.676.710.883,15.083.120.289,132_02.jpg,132,#b89d97,59,90,50,95,100,100,100,86,100,100,100,100,99,96,98,100,97,59,4,100,100,98,98,55,100,100,95,100,2.791.058.924.576.040,742.878.071.800.974,3.513.396.860.096.240,0.1772577550503291,13.354.989.716.597.900,0.7907913743581999,0.6868235187170181,0.6601356762795553,0.0164548957340516,0.004362947316451,0.0108022205466543,32.0,m,white,sad,1
18.156.649.985,14.898.252.443,13.746.339.397,125_07.jpg,125,#b69589,79,93,73,93,98,100,100,85,100,100,100,100,100,95,98,100,97,64,4,100,100,98,93,57,100,100,49,100,3.088.336.674.717.220,6.840.547.625.454.090,4.790.349.104.329.150,3.597.212.894.625.480,1.726.253.946.965.280,0.7726751811097194,0.6332830984089434,0.5765143067851936,0.0229902911997791,0.04260747924355,0.0509692100602258,28.0,m,white,neutral,1
17.715.103.562,144.430.408,1.334.730.158,125_08.jpg,125,#b19085,92,92,90,84,92,100,100,84,100,100,100,100,100,94,100,100,100,69,6,100,100,95,68,100,100,100,72,100,31.684.022.570.488.000,6.587.075.333.496.550,4.624.355.021.450.190,31.587.922.211.868.200,6.252.623.468.930.650,0.723299854350776,0.5893640517091886,0.5447529905557744,0.0353758917110744,0.0434646699148932,0.041930157363967,23.0,m,white,neutral,1
18.048.064.667,15.043.084.316,1.393.354.509,125_04.jpg,125,#b4968b,75,93,40,91,99,100,100,84,99,100,100,100,100,96,98,100,98,64,6,100,100,81,95,61,99,100,94,100,302.188.946.768.891,6.961.184.000.451.810,4.275.357.940.409.110,5.717.130.633.415.410,2.584.045.407.892.080,0.7569260113820062,0.6531715218640691,0.608768660063773,0.0416178970509871,0.0683172212901476,0.0728253492720757,22.0,m,white,happy,1
17.889.890.893,14.700.040.211,13.545.138.461,125_02.jpg,125,#b39387,77,92,58,92,98,100,100,85,100,100,100,100,100,97,98,100,97,63,6,100,100,86,95,59,99,100,95,100,30.828.726.802.070.100,707.693.272.569.132,46.717.552.936.787.200,3.027.246.284.721.340,19.212.689.208.744.300,0.7553639519806418,0.6415974388193338,0.5875902421698893,0.0226950602062621,0.0409993830468004,0.045131810183304,27.0,m,white,fear,1
17.656.761.048,14.404.334.407,13.307.975.488,125_03.jpg,125,#b19085,89,90,90,84,91,100,100,83,100,100,100,100,100,96,100,100,100,70,6,100,100,85,91,100,100,100,96,100,3.231.570.306.370.070,6.583.464.304.968.460,4.788.099.372.168.600,3.236.593.510.948.960,9.549.815.805.938.200,0.7260775951593079,0.5982807292307639,0.5448742689987559,0.030808484769691,0.0395076349023411,0.0398212440627615,24.0,m,white,neutral,1
18.834.415.412,15.104.403.475,13.019.586.843,014_02.jpg,14,#bc9782,28,89,76,93,98,100,100,82,98,100,100,100,95,96,94,100,94,65,3,100,100,98,100,33,100,100,85,100,267.948.162.823.406,6.584.301.396.492.810,5.532.292.906.569.990,2.150.195.011.769.470,6.284.990.373.820.720,0.7405390238505664,0.601077912031281,0.508666888714972,0.0259717071220612,0.0233901693096249,0.0279824540658029,25.0,m,asian,fear,1
18.027.450.721,14.103.196.091,12.282.754.977,014_07.jpg,14,#b48d7b,35,90,83,85,92,100,100,81,99,100,100,100,99,96,97,100,95,60,3,100,100,100,99,41,100,100,26,100,28.243.517.419.378.700,6.163.518.958.925.040,4.948.808.817.758.320,4.653.726.897.942.580,39.051.828.435.751.500,0.7052531144542674,0.5571204613106191,0.4914592296766846,0.0412801118698206,0.0327928583309171,0.0531995960233524,28.0,m,asian,neutral,1
1.606.573.008,12.239.645.115,10.742.442.659,014_08.jpg,14,#a17a6b,90,86,89,64,93,100,100,84,98,100,100,100,100,96,100,100,100,49,4,100,100,99,94,100,99,100,12,100,3.034.221.706.112.870,6.085.914.461.478.220,45.845.748.404.219.000,46.132.722.863.298.700,4.938.727.438.692.490,0.7052326852728645,0.5398973385593587,0.4747793579207968,0.053895149352038,0.0509026642237383,0.0393954868810938,31.0,f,white,happy,1
17.603.747.976,13.636.932.089,11.720.904.372,014_09.jpg,14,#b08875,33,93,68,81,93,100,100,81,98,100,100,100,97,96,100,100,98,59,3,100,100,100,97,48,99,99,35,100,2.843.054.217.897.700,5.988.126.298.141.060,5.029.264.375.837.610,35.764.833.005.969.700,20.041.096.594.730.200,0.7078251622244223,0.5376981615772671,0.4774013856933163,0.0555141445768392,0.0334549151186685,0.0626088689350016,28.0,f,white,sad,1
15.968.896.412,12.341.193.362,10.670.311.036,014_03.jpg,14,#a07b6b,81,85,88,66,94,100,100,84,98,100,100,100,100,96,100,100,100,51,4,100,100,96,98,100,100,100,96,100,292.683.874.604.438,61.471.347.804.063,5.016.482.792.218.180,51.598.655.395.566.200,1.967.851.240.559.130,0.6905599135305855,0.5487833552593876,0.4643323128903558,0.060669293526863,0.0587571197699488,0.0765855497878195,31.0,f,white,neutral,1
18.231.977.546,14.420.285.347,12.492.723.658,014_04.jpg,14,#b6907d,44,92,80,86,96,100,100,82,98,100,100,100,99,96,100,100,98,56,3,100,100,97,99,52,100,99,92,100,29.224.018.649.189.000,6.341.262.053.087.910,525.511.801.693.748,511.121.396.340.724,3.194.914.703.700.630,0.7215718402269076,0.5748276720287373,0.4887054215923596,0.0528735619234247,0.0571745242729573,0.0544904642163503,30.0,f,white,sad,1
17.432.701.222,13.825.096.221,13.086.663.857,138_08.jpg,138,#ae8a83,83,91,89,85,95,100,100,84,99,100,100,100,100,97,100,100,99,51,3,100,100,99,98,100,100,100,98,100,31.221.308.210.848.700,6.437.538.535.276.690,4.014.136.764.058.740,4.130.959.711.869.990,29.446.273.289.509.000,0.7245176465212647,0.5859472165346922,0.5418163233804401,0.0547497504590984,0.041618574298274,0.0416154208679962,22.0,m,white,neutral,1
19.194.678.832,15.738.963.207,15.081.866.411,138_04.jpg,138,#c09d97,35,93,65,95,100,100,100,85,99,100,100,100,100,96,98,100,96,63,3,100,100,97,99,50,100,100,95,100,27.901.497.513.688.000,6.947.179.184.723.240,3.559.424.564.434.630,3.854.401.716.453.730,4.686.201.128.079.600,0.7653535839372767,0.63273625408618,0.6035579112435847,0.0382667643964321,0.0403859832862645,0.0449682417688213,24.0,m,white,fear,1
19.207.024.899,15.576.342.791,14.932.905.617,138_09.jpg,138,#c09c95,30,93,71,94,100,100,100,85,99,100,100,100,99,96,98,100,96,66,4,100,100,98,97,49,99,100,95,100,2.733.827.478.759.680,7.145.637.345.176.750,3.457.381.918.584.820,0.6860691837219122,6.031.802.517.108.420,0.7893027465185162,0.6620707758685618,0.6317801683576146,0.0035102758273072,0.0102653539281224,0.005311240557853,22.0,m,white,neutral,1
17.471.403.381,13.917.543.663,1.320.601.489,138_03.jpg,138,#af8b84,81,90,92,85,96,100,100,84,100,100,100,100,100,97,100,100,99,53,4,100,100,96,99,100,100,100,97,100,3.046.216.713.887.660,6.472.165.864.488.440,4.069.480.168.333.500,5.014.598.096.151.330,26.888.598.400.743.100,0.7207236238672236,0.5921044748272946,0.549791719641477,0.0624206123993323,0.0566804798370348,0.0516879845427662,22.0,m,white,neutral,1
18.400.743.645,14.879.859.361,14.229.668.005,138_07.jpg,138,#b8958e,41,93,62,93,100,100,100,84,99,100,100,100,100,96,98,100,96,61,3,100,100,100,100,50,99,100,95,100,2.749.816.410.629.390,6.842.526.349.255.500,3.447.901.624.013.310,34.723.718.303.158.000,394.187.568.919.933,0.7617993581018062,0.6292508962617434,0.5838685071093428,0.027411062569218,0.0382083850590158,0.0273302894225484,26.0,m,white,angry,1
18.468.254.873,1.499.722.039,14.317.931.034,138_02.jpg,138,#b9968f,41,92,60,94,100,100,100,85,100,100,100,100,100,96,99,100,96,58,3,100,100,98,100,49,99,100,95,100,2.765.691.154.906.480,6.838.863.574.638.530,3.700.221.800.239.310,2.640.724.853.294.680,4.514.574.057.918.160,0.7603274733705107,0.6211981611656685,0.5895971765935056,0.0257618273371923,0.0316334463534413,0.0272830787150876,27.0,m,white,angry,1
17.304.751.137,1.430.386.105,12.509.365.152,034_03.jpg,34,#ad8f7d,79,84,88,82,98,100,100,86,98,100,100,100,100,96,100,100,100,60,6,100,100,89,91,100,100,100,97,100,28.284.562.563.890.200,6.344.315.577.239.570,6.183.867.822.878.680,37.940.240.596.746.000,303.940.249.277.465,0.7002618480021886,0.576528013843383,0.4896144933863525,0.043796610058682,0.0392550236493069,0.0554883155692018,31.0,m,asian,neutral,3
16.886.517.804,13.773.329.023,12.175.750.945,034_08.jpg,34,#a98a7a,78,86,87,73,95,100,100,84,96,100,100,100,100,87,100,100,100,59,6,100,100,99,52,100,98,100,16,100,29.199.465.166.941.100,6.145.395.160.590.500,5.583.165.603.244.280,39.303.228.689.477.700,3.154.271.965.895.240,0.6806136692054888,0.5540939087935116,0.4651651426696861,0.0535386943274212,0.0417578661852134,0.0553965210315684,27.0,m,asian,happy,3
17.140.813.113,14.013.477.026,12.171.473.929,034_02.jpg,34,#ab8c7a,41,83,66,87,100,100,100,87,99,100,100,100,100,97,96,100,95,60,6,100,100,90,90,63,99,99,90,100,27.015.958.234.118.600,6.654.959.377.448.550,5.911.098.792.532.090,10.332.906.419.420.500,7.976.777.745.214.560,0.7404426698036198,0.6204638372367116,0.523704448052269,0.0206174080197626,0.007539374721052,0.0272443426206499,29.0,f,asian,sad,3
16.431.791.255,13.191.061.637,11.368.178.437,034_07.jpg,34,#a48472,30,84,83,78,99,100,100,85,99,100,100,100,100,89,97,100,95,56,5,100,100,100,57,58,95,96,18,100,26.865.610.924.174.300,5.898.803.712.835.930,5.967.250.294.752.430,6.660.862.790.352.800,38.410.218.276.330.800,0.6632414495776725,0.534607080950666,0.4570768224860856,0.0742727619891104,0.0704177690492165,0.0374774874603395,28.0,f,asian,neutral,3
17.179.253.765,13.986.252.273,12.048.446.025,034_09.jpg,34,#ac8c78,37,87,79,77,100,100,100,86,98,100,100,100,100,83,100,100,96,58,5,100,100,100,37,66,95,98,21,100,275.462.023.800.142,6.114.809.217.750.700,61.070.148.977.942.500,2.737.238.193.855.480,3.642.460.969.445.700,0.6797389383089777,0.5553074472730176,0.471007796107205,0.0277524438999881,0.0251822511800094,0.0475045233520092,31.0,f,asian,happy,3
